step,epoch,loss,ce,dice,lr
26840,7,0.46793,0.30914,0.31759,3.321897073662967e-05
26860,7,0.12033,0.06697,0.10672,3.3198789101917255e-05
26880,7,0.17027,0.08851,0.16351,3.317860746720484e-05
26900,7,0.1988,0.08401,0.22958,3.315842583249243e-05
26920,7,0.1636,0.08205,0.16308,3.3138244197780026e-05
26940,7,0.13457,0.06127,0.1466,3.311806256306761e-05
26960,7,0.18055,0.06513,0.23085,3.30978809283552e-05
26980,7,0.1668,0.06439,0.20483,3.307769929364279e-05
27000,7,0.16099,0.07341,0.17515,3.3057517658930375e-05
27020,7,0.18005,0.06656,0.22698,3.303733602421796e-05
27040,7,0.22436,0.10288,0.24296,3.3017154389505547e-05
27060,7,0.23248,0.12132,0.22232,3.299697275479314e-05
27080,7,0.14905,0.06769,0.16272,3.297679112008073e-05
27100,7,0.15529,0.07254,0.1655,3.295660948536832e-05
27120,7,0.12335,0.06239,0.12192,3.29364278506559e-05
27140,7,0.21928,0.09855,0.24145,3.2916246215943495e-05
27160,7,0.2725,0.15126,0.24247,3.289606458123109e-05
27180,7,0.17012,0.0823,0.17564,3.2875882946518667e-05
27200,7,0.27466,0.15148,0.24635,3.285570131180625e-05
27220,7,0.12427,0.05205,0.14445,3.2835519677093845e-05
27240,7,0.18058,0.07249,0.21618,3.281533804238144e-05
27260,7,0.47601,0.35775,0.23652,3.279515640766902e-05
27280,7,0.29509,0.18086,0.22846,3.277497477295661e-05
27300,7,0.29148,0.17235,0.23826,3.27547931382442e-05
27320,7,0.19879,0.10644,0.18471,3.2734611503531793e-05
27340,7,0.16245,0.08184,0.16123,3.271442986881937e-05
27360,7,0.28686,0.141,0.29172,3.269424823410696e-05
27380,7,0.24231,0.08053,0.32355,3.267406659939455e-05
27400,7,0.11582,0.05725,0.11713,3.265388496468214e-05
27420,7,0.10878,0.04876,0.12004,3.263370332996973e-05
27440,7,0.23817,0.0821,0.31214,3.2613521695257314e-05
27460,7,0.17142,0.087,0.16883,3.259334006054491e-05
27480,7,0.1557,0.07697,0.15745,3.25731584258325e-05
27500,7,0.21083,0.11215,0.19737,3.2552976791120085e-05
27520,7,0.29437,0.12904,0.33067,3.2532795156407664e-05
27540,7,0.28204,0.16938,0.22533,3.2512613521695256e-05
27560,7,0.20027,0.12738,0.14579,3.249243188698285e-05
27580,7,0.16568,0.07564,0.18008,3.2472250252270434e-05
27600,7,0.21988,0.09432,0.25113,3.245206861755802e-05
27620,7,0.12808,0.04277,0.17061,3.243188698284561e-05
27640,7,0.15279,0.07387,0.15784,3.2411705348133205e-05
27660,7,0.17832,0.08173,0.19317,3.239152371342079e-05
27680,7,0.13594,0.06106,0.14976,3.237134207870837e-05
27700,7,0.21565,0.11999,0.19133,3.235116044399596e-05
27720,7,0.22574,0.12217,0.20715,3.2330978809283554e-05
27740,7,0.16611,0.07264,0.18694,3.231079717457114e-05
27760,7,0.3197,0.15158,0.33625,3.2290615539858726e-05
27780,7,0.53526,0.4277,0.21511,3.227043390514632e-05
27800,7,0.23541,0.1216,0.22764,3.225025227043391e-05
27820,7,0.19222,0.12029,0.14387,3.2230070635721496e-05
27840,7,0.18354,0.09225,0.18259,3.220988900100908e-05
27860,7,0.16182,0.06613,0.19137,3.218970736629667e-05
27880,7,0.14074,0.04018,0.20113,3.216952573158426e-05
27900,8,0.3775,0.24522,0.26455,3.2149344096871846e-05
27920,8,0.14381,0.06873,0.15016,3.212916246215943e-05
27940,8,0.25247,0.14581,0.21331,3.2108980827447024e-05
27960,8,0.18571,0.08582,0.19977,3.2088799192734616e-05
27980,8,0.23361,0.14609,0.17503,3.20686175580222e-05
28000,8,0.25166,0.10913,0.28507,3.204843592330979e-05
28020,8,0.24735,0.17207,0.15055,3.202825428859737e-05
28040,8,0.18907,0.0999,0.17834,3.2008072653884966e-05
28060,8,0.14174,0.06067,0.16214,3.198789101917255e-05
28080,8,0.23624,0.11529,0.24189,3.196770938446014e-05
28100,8,0.16577,0.0879,0.15574,3.194752774974773e-05
28120,8,0.1701,0.0966,0.147,3.192734611503532e-05
28140,8,0.32357,0.15494,0.33725,3.190716448032291e-05
28160,8,0.14943,0.08272,0.13343,3.188698284561049e-05
28180,8,0.1753,0.09098,0.16865,3.186680121089808e-05
28200,8,0.1472,0.06089,0.17262,3.184661957618567e-05
28220,8,0.16303,0.08917,0.14772,3.182643794147326e-05
28240,8,0.11821,0.06753,0.10137,3.180625630676084e-05
28260,8,0.34656,0.21872,0.25569,3.1786074672048435e-05
28280,8,0.25167,0.16221,0.17893,3.176589303733603e-05
28300,8,0.09931,0.04472,0.10918,3.174571140262361e-05
28320,8,0.18781,0.08516,0.20531,3.17255297679112e-05
28340,8,0.19069,0.07524,0.23091,3.17053481331988e-05
28360,8,0.34397,0.20739,0.27316,3.168516649848638e-05
28380,8,0.1949,0.10912,0.17156,3.166498486377396e-05
28400,8,0.17173,0.05931,0.22484,3.1644803229061555e-05
28420,8,0.1856,0.09205,0.1871,3.162462159434915e-05
28440,8,0.19431,0.10575,0.17712,3.160443995963673e-05
28460,8,0.29953,0.20015,0.19877,3.158425832492432e-05
28480,8,0.32949,0.21113,0.23673,3.156407669021191e-05
28500,8,0.18967,0.07764,0.22405,3.1543895055499504e-05
28520,8,0.17138,0.09001,0.16273,3.152371342078708e-05
28540,8,0.18208,0.0935,0.17717,3.150353178607467e-05
28560,8,0.17354,0.08078,0.18553,3.148335015136226e-05
28580,8,0.17269,0.09165,0.16208,3.146316851664985e-05
28600,8,0.16192,0.08815,0.14754,3.144298688193744e-05
28620,8,0.13282,0.06637,0.1329,3.1422805247225025e-05
28640,8,0.22113,0.11979,0.20267,3.140262361251262e-05
28660,8,0.28826,0.18721,0.2021,3.138244197780021e-05
28680,8,0.13314,0.06283,0.14062,3.1362260343087795e-05
28700,8,0.16034,0.08074,0.1592,3.1342078708375374e-05
28720,8,0.17901,0.07639,0.20525,3.1321897073662967e-05
28740,8,0.1915,0.07733,0.22835,3.130171543895056e-05
28760,8,0.20062,0.09503,0.21117,3.1281533804238145e-05
28780,8,0.16862,0.06626,0.20471,3.126135216952573e-05
28800,8,0.18175,0.07695,0.2096,3.124117053481332e-05
28820,8,0.19986,0.10497,0.18977,3.1220988900100915e-05
28840,8,0.21836,0.09375,0.24923,3.12008072653885e-05
28860,8,0.15047,0.05653,0.18787,3.118062563067608e-05
28880,8,0.16698,0.08597,0.16202,3.116044399596367e-05
28900,8,0.17416,0.08165,0.18502,3.1140262361251265e-05
28920,8,0.25207,0.11202,0.28008,3.112008072653885e-05
28940,8,0.19557,0.09586,0.19941,3.1099899091826436e-05
28960,8,0.28705,0.12952,0.31506,3.107971745711403e-05
28980,8,0.23047,0.11425,0.23243,3.105953582240162e-05
29000,8,0.16697,0.07732,0.17928,3.1039354187689207e-05
29020,8,0.136,0.05748,0.15705,3.101917255297679e-05
29040,8,0.17328,0.07172,0.20312,3.099899091826438e-05
29060,8,0.13487,0.04945,0.17085,3.097880928355197e-05
29080,8,0.24479,0.1048,0.27998,3.0958627648839556e-05
29100,8,0.39311,0.29645,0.19331,3.093844601412714e-05
29120,8,0.14673,0.06465,0.16416,3.0918264379414734e-05
29140,8,0.20749,0.1107,0.19357,3.0898082744702327e-05
29160,8,0.31987,0.16174,0.31626,3.087790110998991e-05
29180,8,0.12466,0.06155,0.12622,3.08577194752775e-05
29200,8,0.19866,0.08369,0.22993,3.0837537840565084e-05
29220,8,0.32124,0.14329,0.3559,3.0817356205852676e-05
29240,8,0.33763,0.20873,0.25781,3.079717457114026e-05
29260,8,0.19586,0.08655,0.2186,3.077699293642785e-05
29280,8,0.14881,0.07093,0.15576,3.075681130171544e-05
29300,8,0.16652,0.0763,0.18044,3.073662966700303e-05
29320,8,0.23262,0.11289,0.23946,3.071644803229062e-05
29340,8,0.09512,0.05685,0.07654,3.0696266397578204e-05
29360,8,0.19949,0.08318,0.23262,3.067608476286579e-05
29380,8,0.19586,0.11342,0.16488,3.065590312815338e-05
29400,8,0.13381,0.05281,0.16201,3.063572149344097e-05
29420,8,0.20518,0.09665,0.21705,3.061553985872855e-05
29440,8,0.17277,0.08249,0.18057,3.0595358224016146e-05
29460,8,0.18431,0.08458,0.19945,3.057517658930374e-05
29480,8,0.55508,0.45431,0.20153,3.0554994954591324e-05
29500,8,0.15906,0.09335,0.13143,3.053481331987891e-05
29520,8,0.18966,0.12046,0.1384,3.05146316851665e-05
29540,8,0.1695,0.06367,0.21167,3.049445005045409e-05
29560,8,0.2863,0.16315,0.2463,3.0474268415741677e-05
29580,8,0.1721,0.06375,0.21669,3.045408678102926e-05
29600,8,0.15656,0.08402,0.14507,3.043390514631685e-05
29620,8,0.14159,0.05951,0.16418,3.0413723511604444e-05
29640,8,0.15786,0.07989,0.15595,3.039354187689203e-05
29660,8,0.15096,0.0601,0.18172,3.037336024217961e-05
29680,8,0.19984,0.09158,0.2165,3.0353178607467204e-05
29700,8,0.21541,0.12537,0.18007,3.0332996972754797e-05
29720,8,0.18693,0.09056,0.19274,3.0312815338042382e-05
29740,8,0.60947,0.49567,0.2276,3.0292633703329964e-05
29760,8,0.25357,0.15531,0.19651,3.0272452068617557e-05
29780,8,0.34884,0.23749,0.2227,3.025227043390515e-05
29800,8,0.14349,0.07454,0.13789,3.0232088799192735e-05
29820,8,0.20735,0.06401,0.28667,3.021190716448032e-05
29840,8,0.22608,0.13525,0.18166,3.019172552976791e-05
29860,8,0.18634,0.0962,0.18028,3.0171543895055502e-05
29880,8,0.17411,0.06714,0.21392,3.0151362260343088e-05
29900,8,0.26628,0.15258,0.22741,3.0131180625630674e-05
29920,8,0.16509,0.06238,0.20543,3.0110998990918263e-05
29940,8,0.2832,0.14214,0.28213,3.0090817356205855e-05
29960,8,0.26106,0.18877,0.14458,3.007063572149344e-05
29980,8,0.21805,0.09862,0.23887,3.0050454086781026e-05
30000,8,0.12027,0.07205,0.09645,3.0030272452068615e-05
30020,8,0.21065,0.10036,0.22057,3.0010090817356208e-05
30040,8,0.23674,0.10138,0.27073,2.9989909182643794e-05
30060,8,0.1859,0.12146,0.12886,2.9969727547931386e-05
30080,8,0.13227,0.07066,0.12321,2.994954591321897e-05
30100,8,0.17977,0.08211,0.19532,2.992936427850656e-05
30120,8,0.15918,0.06724,0.18388,2.9909182643794146e-05
30140,8,0.17252,0.08265,0.17974,2.988900100908174e-05
30160,8,0.15862,0.07294,0.17137,2.986881937436932e-05
30180,8,0.26593,0.12611,0.27963,2.9848637739656914e-05
30200,8,0.25452,0.14702,0.21498,2.98284561049445e-05
30220,8,0.17522,0.07519,0.20007,2.9808274470232092e-05
30240,8,0.27239,0.15412,0.23654,2.9788092835519677e-05
30260,8,0.16001,0.08215,0.15571,2.9767911200807266e-05
30280,8,0.21728,0.0639,0.30676,2.9747729566094852e-05
30300,8,0.11011,0.06163,0.09697,2.9727547931382445e-05
30320,8,0.14893,0.07622,0.14542,2.970736629667003e-05
30340,8,0.1852,0.08005,0.21031,2.968718466195762e-05
30360,8,0.19728,0.0932,0.20815,2.9667003027245205e-05
30380,8,0.22548,0.12521,0.20053,2.9646821392532797e-05
30400,8,0.21731,0.15293,0.12875,2.9626639757820383e-05
30420,8,0.20835,0.09227,0.23215,2.9606458123107972e-05
30440,8,0.21258,0.11168,0.20179,2.9586276488395558e-05
30460,8,0.33478,0.22973,0.21011,2.956609485368315e-05
30480,8,0.14933,0.06348,0.17169,2.9545913218970736e-05
30500,8,0.1521,0.07032,0.16356,2.9525731584258325e-05
30520,8,0.13271,0.06553,0.13437,2.950554994954591e-05
30540,8,0.16708,0.08417,0.16582,2.9485368314833503e-05
30560,8,0.07339,0.04184,0.0631,2.946518668012109e-05
30580,8,0.21699,0.13466,0.16466,2.9445005045408678e-05
30600,8,0.24875,0.17578,0.14593,2.9424823410696264e-05
30620,8,0.25836,0.14736,0.22201,2.9404641775983856e-05
30640,8,0.14271,0.07758,0.13026,2.938446014127144e-05
30660,8,0.21009,0.10887,0.20245,2.9364278506559034e-05
30680,8,0.21314,0.13699,0.15229,2.9344096871846616e-05
30700,8,0.23099,0.09185,0.27827,2.932391523713421e-05
30720,8,0.34452,0.22988,0.22927,2.9303733602421794e-05
30740,8,0.16509,0.08564,0.15889,2.9283551967709387e-05
30760,8,0.18753,0.07176,0.23154,2.926337033299697e-05
30780,8,0.15276,0.06156,0.18239,2.924318869828456e-05
30800,8,0.3176,0.19341,0.24837,2.9223007063572147e-05
30820,8,0.26932,0.11656,0.30552,2.920282542885974e-05
30840,8,0.13154,0.05938,0.14432,2.9182643794147322e-05
30860,8,0.1116,0.0641,0.095,2.9162462159434915e-05
30880,8,0.11406,0.07015,0.08782,2.9142280524722507e-05
30900,8,0.13484,0.07231,0.12507,2.9122098890010093e-05
30920,8,0.13157,0.06068,0.14178,2.910191725529768e-05
30940,8,0.25078,0.13451,0.23255,2.9081735620585267e-05
30960,8,0.25866,0.15646,0.20441,2.906155398587286e-05
30980,8,0.19431,0.08039,0.22785,2.9041372351160445e-05
31000,8,0.23094,0.1076,0.24669,2.9021190716448035e-05
31020,8,0.17741,0.06316,0.22851,2.900100908173562e-05
31040,8,0.23642,0.1261,0.22063,2.8980827447023213e-05
31060,8,0.15199,0.06107,0.18183,2.89606458123108e-05
31080,8,0.16054,0.07444,0.17221,2.894046417759839e-05
31100,8,0.144,0.08305,0.12189,2.8920282542885973e-05
31120,8,0.26223,0.12647,0.27152,2.8900100908173566e-05
31140,8,0.20471,0.0835,0.24243,2.887991927346115e-05
31160,8,0.15936,0.05028,0.21815,2.8859737638748744e-05
31180,8,0.17743,0.08471,0.18543,2.8839556004036326e-05
31200,8,0.20935,0.11136,0.19598,2.881937436932392e-05
31220,8,0.33051,0.11168,0.43767,2.8799192734611504e-05
31240,8,0.14117,0.05289,0.17656,2.8779011099899096e-05
31260,8,0.15024,0.09,0.12047,2.875882946518668e-05
31280,8,0.24228,0.09503,0.29451,2.873864783047427e-05
31300,8,0.19346,0.12283,0.14125,2.8718466195761857e-05
31320,8,0.21469,0.11243,0.20453,2.869828456104945e-05
31340,8,0.18195,0.08515,0.1936,2.867810292633703e-05
31360,8,0.14262,0.08143,0.12237,2.8657921291624624e-05
31380,8,0.1659,0.07579,0.18023,2.863773965691221e-05
31400,8,0.35181,0.2087,0.28622,2.8617558022199802e-05
31420,8,0.17873,0.09553,0.16641,2.8597376387487388e-05
31440,8,0.17996,0.11039,0.13913,2.8577194752774977e-05
31460,8,0.16143,0.07016,0.18253,2.8557013118062563e-05
31480,8,0.19621,0.07076,0.2509,2.8536831483350155e-05
31500,8,0.28026,0.12594,0.30864,2.851664984863774e-05
31520,8,0.13856,0.05831,0.16051,2.849646821392533e-05
31540,8,0.12665,0.07144,0.11042,2.8476286579212915e-05
31560,8,0.24322,0.09688,0.29268,2.8456104944500508e-05
31580,8,0.18927,0.09554,0.18745,2.8435923309788094e-05
31600,8,0.19751,0.09273,0.20957,2.8415741675075683e-05
31620,8,0.33158,0.20328,0.25661,2.8395560040363268e-05
31640,8,0.18762,0.10576,0.16372,2.837537840565086e-05
31660,8,0.10763,0.05252,0.11022,2.8355196770938446e-05
31680,8,0.2949,0.16583,0.25813,2.8335015136226035e-05
31700,8,0.15638,0.07341,0.16595,2.831483350151362e-05
31720,8,0.39831,0.27072,0.25517,2.8294651866801214e-05
31740,8,0.25106,0.10926,0.28361,2.82744702320888e-05
31760,8,0.17576,0.08142,0.18868,2.8254288597376388e-05
31780,8,0.15399,0.05875,0.19048,2.8234106962663974e-05
31800,8,0.16638,0.08044,0.17188,2.8213925327951566e-05
31820,8,0.19933,0.08462,0.22942,2.8193743693239152e-05
31840,8,0.0936,0.04972,0.08775,2.8173562058526745e-05
31860,8,0.32467,0.20689,0.23557,2.8153380423814327e-05
31880,9,0.19718,0.07051,0.25336,2.813319878910192e-05
31900,9,0.1246,0.06961,0.10998,2.8113017154389505e-05
31920,9,0.33837,0.19038,0.29599,2.8092835519677097e-05
31940,9,0.18452,0.06648,0.23608,2.807265388496468e-05
31960,9,0.32498,0.17047,0.30903,2.8052472250252272e-05
31980,9,0.2005,0.09622,0.20855,2.8032290615539858e-05
32000,9,0.14472,0.09112,0.10721,2.801210898082745e-05
32020,9,0.17316,0.1132,0.11992,2.7991927346115032e-05
32040,9,0.1475,0.07205,0.1509,2.7971745711402625e-05
32060,9,0.26604,0.12842,0.27523,2.795156407669021e-05
32080,9,0.36468,0.20552,0.31832,2.7931382441977803e-05
32100,9,0.13474,0.07267,0.12413,2.7911200807265385e-05
32120,9,0.17091,0.06855,0.20472,2.7891019172552978e-05
32140,9,0.15003,0.0592,0.18166,2.7870837537840563e-05
32160,9,0.28635,0.19678,0.17914,2.7850655903128156e-05
32180,9,0.12941,0.06439,0.13004,2.7830474268415738e-05
32200,9,0.13826,0.08378,0.10897,2.781029263370333e-05
32220,9,0.11732,0.05949,0.11566,2.7790110998990916e-05
32240,9,0.12512,0.05089,0.14847,2.776992936427851e-05
32260,9,0.20877,0.09373,0.23007,2.7749747729566094e-05
32280,9,0.19618,0.06491,0.26253,2.7729566094853683e-05
32300,9,0.14314,0.07005,0.14619,2.770938446014127e-05
32320,9,0.23572,0.13067,0.2101,2.768920282542886e-05
32340,9,0.10991,0.04861,0.12259,2.7669021190716447e-05
32360,9,0.14015,0.06747,0.14537,2.7648839556004036e-05
32380,9,0.16754,0.08269,0.16969,2.7628657921291622e-05
32400,9,0.30853,0.14728,0.3225,2.7608476286579214e-05
32420,9,0.19893,0.10143,0.195,2.75882946518668e-05
32440,9,0.19104,0.09943,0.18323,2.756811301715439e-05
32460,9,0.15121,0.07827,0.14588,2.7547931382441975e-05
32480,9,0.15075,0.07672,0.14807,2.7527749747729567e-05
32500,9,0.2077,0.10247,0.21045,2.7507568113017153e-05
32520,9,0.17125,0.08354,0.17543,2.7487386478304742e-05
32540,9,0.14651,0.0668,0.15942,2.7467204843592328e-05
32560,9,0.49251,0.32597,0.33308,2.744702320887992e-05
32580,9,0.35557,0.217,0.27713,2.7426841574167513e-05
32600,9,0.1605,0.07307,0.17487,2.7406659939455095e-05
32620,9,0.16234,0.06962,0.18543,2.7386478304742687e-05
32640,9,0.18068,0.07372,0.21392,2.7366296670030273e-05
32660,9,0.19419,0.08507,0.21824,2.7346115035317865e-05
32680,9,0.18167,0.102,0.15934,2.732593340060545e-05
32700,9,0.12048,0.06094,0.11907,2.730575176589304e-05
32720,9,0.16412,0.09836,0.13152,2.7285570131180626e-05
32740,9,0.33249,0.19626,0.27246,2.7265388496468218e-05
32760,9,0.20937,0.08305,0.25263,2.7245206861755804e-05
32780,9,0.14263,0.0688,0.14768,2.7225025227043393e-05
32800,9,0.1356,0.06986,0.13147,2.720484359233098e-05
32820,9,0.12084,0.0708,0.10007,2.718466195761857e-05
32840,9,0.20674,0.07097,0.27153,2.7164480322906157e-05
32860,9,0.16812,0.08266,0.17092,2.7144298688193746e-05
32880,9,0.1164,0.05866,0.11547,2.712411705348133e-05
32900,9,0.22996,0.13003,0.19986,2.7103935418768924e-05
32920,9,0.12936,0.07865,0.10143,2.708375378405651e-05
32940,9,0.38121,0.23778,0.28685,2.70635721493441e-05
32960,9,0.21845,0.13694,0.16302,2.7043390514631684e-05
32980,9,0.19794,0.10864,0.17861,2.7023208879919277e-05
33000,9,0.23605,0.1264,0.21929,2.7003027245206862e-05
33020,9,0.18712,0.06135,0.25153,2.698284561049445e-05
33040,9,0.27041,0.11088,0.31906,2.6962663975782037e-05
33060,9,0.17581,0.05018,0.25126,2.694248234106963e-05
33080,9,0.15389,0.07954,0.1487,2.6922300706357215e-05
33100,9,0.32004,0.18727,0.26555,2.6902119071644808e-05
33120,9,0.21629,0.10355,0.22547,2.688193743693239e-05
33140,9,0.17781,0.09149,0.17265,2.6861755802219983e-05
33160,9,0.14544,0.0601,0.17068,2.6841574167507568e-05
33180,9,0.24331,0.11784,0.25094,2.682139253279516e-05
33200,9,0.23819,0.12838,0.21961,2.6801210898082743e-05
33220,9,0.19904,0.12101,0.15606,2.6781029263370335e-05
33240,9,0.21301,0.1308,0.16441,2.676084762865792e-05
33260,9,0.23246,0.10895,0.24703,2.6740665993945513e-05
33280,9,0.20395,0.09889,0.21012,2.6720484359233096e-05
33300,9,0.14025,0.06786,0.14477,2.6700302724520688e-05
33320,9,0.18979,0.10814,0.1633,2.6680121089808274e-05
33340,9,0.1276,0.0508,0.1536,2.6659939455095866e-05
33360,9,0.21175,0.10182,0.21987,2.663975782038345e-05
33380,9,0.19513,0.1029,0.18447,2.661957618567104e-05
33400,9,0.25429,0.1495,0.2096,2.6599394550958627e-05
33420,9,0.17854,0.08049,0.1961,2.657921291624622e-05
33440,9,0.11481,0.05874,0.11214,2.6559031281533805e-05
33460,9,0.15975,0.0843,0.15089,2.6538849646821394e-05
33480,9,0.13095,0.07099,0.11991,2.651866801210898e-05
33500,9,0.34464,0.15729,0.3747,2.6498486377396572e-05
33520,9,0.16173,0.07299,0.1775,2.6478304742684158e-05
33540,9,0.18304,0.08679,0.19249,2.6458123107971747e-05
33560,9,0.15426,0.05895,0.19062,2.6437941473259332e-05
33580,9,0.2008,0.12128,0.15905,2.6417759838546925e-05
33600,9,0.13452,0.05943,0.15017,2.639757820383451e-05
33620,9,0.15076,0.08291,0.13568,2.63773965691221e-05
33640,9,0.26417,0.09861,0.33111,2.6357214934409685e-05
33660,9,0.17464,0.07695,0.19537,2.6337033299697278e-05
33680,9,0.25972,0.13397,0.2515,2.6316851664984863e-05
33700,9,0.33437,0.18442,0.2999,2.6296670030272452e-05
33720,9,0.1936,0.10078,0.18564,2.6276488395560038e-05
33740,9,0.15089,0.06569,0.17041,2.625630676084763e-05
33760,9,0.18745,0.06795,0.23901,2.6236125126135216e-05
33780,9,0.1482,0.07194,0.15251,2.6215943491422805e-05
33800,9,0.18874,0.09921,0.17907,2.619576185671039e-05
33820,9,0.17572,0.0828,0.18585,2.6175580221997983e-05
33840,9,0.18096,0.07787,0.20618,2.615539858728557e-05
33860,9,0.17817,0.08802,0.18032,2.613521695257316e-05
33880,9,0.20782,0.07418,0.26727,2.6115035317860744e-05
33900,9,0.38242,0.24554,0.27377,2.6094853683148336e-05
33920,9,0.16942,0.08872,0.1614,2.6074672048435922e-05
33940,9,0.24371,0.11512,0.25718,2.6054490413723514e-05
33960,9,0.23667,0.12065,0.23204,2.6034308779011097e-05
33980,9,0.18964,0.10911,0.16107,2.601412714429869e-05
34000,9,0.19347,0.09075,0.20545,2.5993945509586275e-05
34020,9,0.19552,0.04936,0.2923,2.5973763874873867e-05
34040,9,0.12794,0.04852,0.15883,2.595358224016145e-05
34060,9,0.2817,0.16323,0.23693,2.5933400605449042e-05
34080,9,0.11492,0.06139,0.10705,2.5913218970736628e-05
34100,9,0.21349,0.14396,0.13906,2.589303733602422e-05
34120,9,0.22586,0.1115,0.22872,2.5872855701311802e-05
34140,9,0.25263,0.10424,0.29679,2.5852674066599395e-05
34160,9,0.10223,0.05279,0.09888,2.583249243188698e-05
34180,9,0.2482,0.08054,0.33533,2.5812310797174573e-05
34200,9,0.2867,0.17401,0.22538,2.579212916246216e-05
34220,9,0.12291,0.05022,0.14538,2.5771947527749748e-05
34240,9,0.1552,0.08366,0.14309,2.5751765893037333e-05
34260,9,0.19878,0.1243,0.14896,2.5731584258324926e-05
34280,9,0.19897,0.10966,0.17863,2.5711402623612518e-05
34300,9,0.26393,0.14628,0.2353,2.56912209889001e-05
34320,9,0.44917,0.28902,0.3203,2.5671039354187693e-05
34340,9,0.36553,0.2283,0.27448,2.565085771947528e-05
34360,9,0.26983,0.11405,0.31157,2.563067608476287e-05
34380,9,0.20453,0.11498,0.17909,2.5610494450050453e-05
34400,9,0.30571,0.19412,0.22319,2.5590312815338046e-05
34420,9,0.20288,0.12738,0.151,2.557013118062563e-05
34440,9,0.12927,0.06082,0.13689,2.5549949545913224e-05
34460,9,0.28575,0.17095,0.2296,2.5529767911200806e-05
34480,9,0.13441,0.07544,0.11793,2.55095862764884e-05
34500,9,0.1442,0.06038,0.16764,2.5489404641775984e-05
34520,9,0.22137,0.09856,0.24562,2.5469223007063577e-05
34540,9,0.20797,0.07568,0.26458,2.544904137235116e-05
34560,9,0.15982,0.05974,0.20017,2.542885973763875e-05
34580,9,0.28115,0.14617,0.26996,2.5408678102926337e-05
34600,9,0.17319,0.07169,0.20299,2.538849646821393e-05
34620,9,0.40625,0.25166,0.30918,2.5368314833501515e-05
34640,9,0.29288,0.11725,0.35126,2.5348133198789104e-05
34660,9,0.15904,0.07319,0.1717,2.532795156407669e-05
34680,9,0.21497,0.12221,0.18551,2.5307769929364282e-05
34700,9,0.20175,0.10321,0.19709,2.5287588294651868e-05
34720,9,0.13877,0.06679,0.14395,2.5267406659939457e-05
34740,9,0.34095,0.21184,0.25822,2.5247225025227043e-05
34760,9,0.20377,0.12529,0.15695,2.5227043390514635e-05
34780,9,0.2791,0.11805,0.3221,2.520686175580222e-05
34800,9,0.19674,0.09115,0.21118,2.518668012108981e-05
34820,9,0.25258,0.13404,0.23708,2.5166498486377396e-05
34840,9,0.16361,0.06836,0.19049,2.5146316851664988e-05
34860,9,0.20391,0.1002,0.20741,2.5126135216952574e-05
34880,9,0.20728,0.106,0.20257,2.5105953582240163e-05
34900,9,0.33197,0.16691,0.33012,2.508577194752775e-05
34920,9,0.15044,0.06586,0.16915,2.506559031281534e-05
34940,9,0.22193,0.08614,0.2716,2.5045408678102927e-05
34960,9,0.1874,0.09928,0.17624,2.5025227043390516e-05
34980,9,0.16972,0.05462,0.23021,2.50050454086781e-05
35000,9,0.19193,0.08808,0.2077,2.4984863773965694e-05
35020,9,0.32743,0.17808,0.2987,2.496468213925328e-05
35040,9,0.24792,0.13804,0.21976,2.4944500504540872e-05
35060,9,0.33434,0.20143,0.26582,2.4924318869828454e-05
35080,9,0.14684,0.06227,0.16913,2.4904137235116047e-05
35100,9,0.17881,0.08534,0.18694,2.4883955600403632e-05
35120,9,0.1627,0.06416,0.19707,2.4863773965691225e-05
35140,9,0.11175,0.04316,0.13718,2.4843592330978807e-05
35160,9,0.17593,0.05516,0.24154,2.48234106962664e-05
35180,9,0.25513,0.1737,0.16285,2.4803229061553985e-05
35200,9,0.43813,0.29853,0.27921,2.4783047426841578e-05
35220,9,0.17019,0.07852,0.18334,2.476286579212916e-05
35240,9,0.17865,0.04946,0.25839,2.4742684157416752e-05
35260,9,0.16336,0.0844,0.15793,2.4722502522704338e-05
35280,9,0.12092,0.06163,0.11859,2.470232088799193e-05
35300,9,0.26198,0.1609,0.20217,2.4682139253279513e-05
35320,9,0.12844,0.06193,0.13301,2.4661957618567105e-05
35340,9,0.21713,0.10024,0.23379,2.464177598385469e-05
35360,9,0.22535,0.07834,0.29401,2.4621594349142283e-05
35380,9,0.16811,0.09227,0.15168,2.4601412714429866e-05
35400,9,0.17126,0.09015,0.16221,2.4581231079717458e-05
35420,9,0.20062,0.09701,0.20724,2.4561049445005044e-05
35440,9,0.13377,0.08059,0.10635,2.4540867810292636e-05
35460,9,0.15981,0.0828,0.15402,2.4520686175580222e-05
35480,9,0.22064,0.14267,0.15594,2.450050454086781e-05
35500,9,0.1204,0.05719,0.12642,2.4480322906155397e-05
35520,9,0.16183,0.08087,0.16193,2.446014127144299e-05
35540,9,0.16785,0.09027,0.15517,2.4439959636730575e-05
35560,9,0.1785,0.09377,0.16946,2.4419778002018164e-05
35580,9,0.19874,0.06978,0.25792,2.439959636730575e-05
35600,9,0.33743,0.21533,0.24419,2.4379414732593342e-05
35620,9,0.14722,0.0524,0.18964,2.4359233097880928e-05
35640,9,0.13682,0.04663,0.18037,2.4339051463168517e-05
35660,9,0.20286,0.09452,0.21668,2.4318869828456102e-05
35680,9,0.17919,0.10416,0.15006,2.4298688193743695e-05
